image_id,annotation_id,instance_id,split,background,class_name,object_type,source_image,source_counting_mask,x,y,width,height,crop_x,crop_y,crop_width,crop_height,review_status,selected_method,used_single_method_fallback,n_methods_nonempty,mean_pairwise_iou,mean_component_score,confidence,mask_area,mask_area_ratio_to_box,mask_rectangularity,full_box_like,otsu_component_score,otsu_threshold,otsu_nonempty,adaptive_component_score,adaptive_threshold,adaptive_nonempty,adaptive_component_area,adaptive_component_area_ratio,adaptive_component_overlap_inside,adaptive_component_box_coverage,adaptive_component_center_distance,adaptive_component_bbox_iou,adaptive_component_touches_crop,sauvola_component_score,sauvola_threshold,sauvola_nonempty,sauvola_component_area,sauvola_component_area_ratio,sauvola_component_overlap_inside,sauvola_component_box_coverage,sauvola_component_center_distance,sauvola_component_bbox_iou,sauvola_component_touches_crop,otsu_component_area,otsu_component_area_ratio,otsu_component_overlap_inside,otsu_component_box_coverage,otsu_component_center_distance,otsu_component_bbox_iou,otsu_component_touches_crop,manual_status,manual_reviewed,manual_notes,final_mask_source
1002,83,83,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1214,1078,68,68,1204,1068,88,88,auto_candidate,consensus,False,3,0.7302678890333233,0.7078002034908694,0.7887138425580109,949,0.2052335640138408,0.5234418091560948,False,0.7342518132707214,0.357421875,True,0.7398163882376079,0.223221555352211,True,949.0,0.2052335640138408,1.0,0.2052335640138408,0.1448348268926515,0.3920847750865052,0.0,0.649332408964279,0.1852753162384033,True,1836.0,0.3970588235294117,0.8420479302832244,0.3343425605536332,0.3115477799846916,0.5904986258343149,1.0,925.0,0.2000432525951557,1.0,0.2000432525951557,0.1536717591711427,0.3840830449826989,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,84,84,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1181,1068,52,51,1173,1060,68,67,auto_candidate,consensus,False,3,0.786947115263669,0.6011297557591967,0.7658833926459628,683,0.2575414781297134,0.4282131661442006,False,0.5863282348643893,0.3304151594638824,True,0.5920445736978054,0.2246458083391189,True,843.0,0.3178733031674208,0.8149466192170819,0.2590497737556561,0.307972628303408,0.6375,1.0,0.6250164587153955,0.187173455953598,True,1395.0,0.5260180995475113,0.6989247311827957,0.3676470588235294,0.2035845543351809,0.6597014925373135,1.0,819.0,0.3088235294117647,0.818070818070818,0.2526395173453997,0.3123113089978289,0.6312703583061889,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,85,85,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1184,1108,42,42,1178,1102,54,54,needs_review,consensus,False,3,0.1408003375642545,0.5535046861207804,0.5206819925958013,421,0.2386621315192743,0.369298245614035,False,0.4042375075957251,0.3053615093231201,True,0.6217436569103277,0.1602490842342376,True,176.0,0.0997732426303854,1.0,0.0997732426303854,0.3130225340294484,0.1638321995464852,0.0,0.6345328938562883,0.132474809885025,True,1155.0,0.6547619047619048,0.8562770562770563,0.5606575963718821,0.4516542580663356,0.578853046594982,1.0,296.0,0.1678004535147392,0.8851351351351351,0.1485260770975056,0.8499082405464978,0.1962616822429906,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,86,86,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1157,1103,47,47,1150,1096,61,61,needs_review,consensus,False,3,0.1905160390516038,0.5845529937625028,0.5505018111730625,683,0.3091896785875962,0.3891737891737892,False,0.3412301444788389,0.2953125238418579,True,0.7136140358929615,0.1432083994150161,True,409.0,0.1851516523313716,1.0,0.1851516523313716,0.207244325973094,0.3531009506564056,0.0,0.6988148009157082,0.1183815822005271,True,1278.0,0.5785423268447262,0.931924882629108,0.5391579900407424,0.3109355337263987,0.5903954802259888,1.0,352.0,0.1593481213218651,0.7897727272727273,0.1258488003621548,0.9722089319048892,0.150138285262742,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,87,87,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1153,1141,54,52,1145,1133,70,68,auto_candidate,consensus,False,3,0.7141346127985534,0.663399963136581,0.765307099734126,1930,0.6873219373219374,0.8116063919259883,False,0.5470642284471764,0.101861223578453,True,0.888802172961308,0.1098278164863586,True,1314.0,0.4679487179487179,0.982496194824962,0.4597578347578347,0.3076466066120899,0.5427435387673957,0.0,0.5543334880012585,0.0883912518620491,True,2842.0,1.0121082621082622,0.754750175932442,0.7638888888888888,0.4181295353409352,0.5613861386138614,1.0,2572.0,0.915954415954416,0.7480559875583204,0.6851851851851852,0.4979368566444398,0.5275551102204409,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,88,88,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1147,1164,51,52,1139,1156,67,68,auto_candidate,consensus,False,3,0.6402567014576033,0.6774630297980334,0.7450750574293745,2202,0.830316742081448,0.714935064935065,False,0.5754831960847677,0.1061887368559837,True,0.8845778389841198,0.1126865744590759,True,1369.0,0.5162141779788839,0.97881665449233,0.5052790346907994,0.3461347445728995,0.6490384615384616,0.0,0.572328054325213,0.0910272672772407,True,3607.0,1.360105580693816,0.7155530912115331,0.9732277526395172,0.0389395812512869,0.582089552238806,1.0,2806.0,1.0580693815987934,0.7583749109052031,0.8024132730015083,0.2598298887096305,0.582089552238806,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,89,89,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1114,1149,57,57,1105,1140,75,75,auto_candidate,consensus,False,3,0.5051145292928686,0.670654272596264,0.6950517942910096,1708,0.525700215450908,0.6977124183006536,False,0.6258894452546474,0.1017999500036239,True,0.7661239293057929,0.0995228067040443,True,785.0,0.2416128039396737,1.0,0.2416128039396737,0.1188845599994157,0.3705755617112958,0.0,0.6199494432283517,0.0802144408226013,True,2512.0,0.7731609726069559,0.839171974522293,0.6488150200061558,0.4246633101949663,0.6646525679758308,1.0,1952.0,0.6008002462296091,0.8140368852459017,0.4890735610957217,0.5145307823247799,0.6250326626600471,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,90,90,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1045,1177,82,82,1033,1165,106,106,auto_candidate,consensus,False,3,0.5918351914956512,0.7407631379545833,0.7534475722053112,2365,0.3517251635930993,0.7179720704310868,False,0.8390489863631222,0.1019148379564285,True,0.8587816481023554,0.0941005423665046,True,2314.0,0.3441403926234384,1.0,0.3441403926234384,0.0360859883485533,0.4818560380725758,0.0,0.5244587793982722,0.0756616443395614,True,8122.0,1.207911957168352,0.6398670278256587,0.7729030339083879,0.2730591527580601,0.598433606265575,1.0,2192.0,0.3259964306960142,1.0,0.3259964306960142,0.0369320508340954,0.4098750743604997,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,91,91,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1081,1124,56,59,1072,1115,74,77,auto_candidate,consensus,False,3,0.5916604284233561,0.6930721964286836,0.734310028519648,1520,0.4600484261501211,0.6089743589743589,False,0.6666601455851241,0.0941712707281112,True,0.8491335603536614,0.0934246033430099,True,1100.0,0.3329297820823244,1.0,0.3329297820823244,0.0725450332812308,0.5121065375302664,0.0,0.5634228833472652,0.0753181651234626,True,3274.0,0.9909200968523002,0.7015882712278558,0.6952179176755447,0.2645257697319676,0.6033601168736303,1.0,1618.0,0.4897094430992736,0.8856613102595797,0.4337167070217917,0.4706660589439796,0.5220933102937546,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,92,92,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1057,1154,43,42,1051,1148,55,54,auto_candidate,consensus,False,3,0.4191862073066538,0.6667763034347662,0.6634256939312353,746,0.4130675526024363,0.507482993197279,False,0.6243671435126026,0.106127455830574,True,0.7935760501096215,0.1069690436124801,True,497.0,0.2751937984496124,1.0,0.2751937984496124,0.1132531588780377,0.4075304540420819,0.0,0.5823857166820746,0.0859367921948432,True,2132.0,1.1805094130675526,0.75,0.8853820598006644,0.143358819094217,0.6080808080808081,1.0,800.0,0.4429678848283499,0.815,0.3610188261351052,0.55600409549336,0.5,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,93,93,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1035,1111,60,61,1026,1102,78,79,auto_candidate,consensus,False,3,0.6421883038889366,0.7409332504053255,0.771139206523258,1273,0.3478142076502732,0.7577380952380952,False,0.8288236582584594,0.0941482931375503,True,0.8429619888133605,0.093273140490055,True,1205.0,0.3292349726775956,1.0,0.3292349726775956,0.0520271902011012,0.4475409836065573,0.0,0.5510141041441566,0.0748895406723022,True,3208.0,0.8765027322404372,0.6973192019950125,0.6112021857923498,0.3997240316247478,0.5606407322654462,1.0,1162.0,0.3174863387978142,1.0,0.3174863387978142,0.0887149893355472,0.4368852459016393,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,94,94,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,993,1164,68,69,983,1154,88,89,auto_candidate,consensus,False,3,0.617989290727568,0.7418292318909767,0.7630279445110395,1672,0.3563512361466325,0.6880658436213992,False,0.830116008723327,0.1020909994840622,True,0.862414940132304,0.0937611535191536,True,1672.0,0.3563512361466325,1.0,0.3563512361466325,0.0968184951496309,0.5179028132992327,0.0,0.5329567468172992,0.075253777205944,True,5822.0,1.2408354646206308,0.5798694606664376,0.7195225916453538,0.048407298988901,0.5990806945863125,1.0,1507.0,0.3211849957374254,1.0,0.3211849957374254,0.099947218211738,0.4398976982097187,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,95,95,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,930,1170,82,83,918,1158,106,107,auto_candidate,consensus,False,3,0.5080202651746344,0.6710938966618465,0.6962446514758607,3701,0.5437848956802821,0.6945017826984425,False,0.6109936422617896,0.1056449264287948,True,0.862655071477165,0.1028314009308815,True,2341.0,0.3439612106964443,1.0,0.3439612106964443,0.0335699805006628,0.5183661475168968,0.0,0.5396329762465849,0.0827216804027557,True,9903.0,1.4550396708786364,0.6364737958194486,0.926094622392007,0.0629208956474479,0.6000705342973021,1.0,4421.0,0.649573905377608,0.8075096132096811,0.5245371730825742,0.4968123773896379,0.5602227895103272,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,96,96,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,938,1144,51,51,930,1136,67,67,auto_candidate,consensus,False,3,0.6787043954502509,0.5944432395448825,0.7253238342255408,1958,0.7527873894655902,0.7416666666666667,False,0.5837033048420067,0.1335478127002716,True,0.635178188187433,0.1367552131414413,True,2061.0,0.7923875432525952,0.86608442503639,0.6862745098039216,0.3655347256681974,0.6725917431192661,1.0,0.5644482256052079,0.110435776412487,True,3755.0,1.443675509419454,0.7347536617842876,1.060745866974241,0.1141184722542138,0.5794163510804188,1.0,2050.0,0.788158400615148,0.8063414634146342,0.635524798154556,0.5490429937847098,0.6065428824049514,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,97,97,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,881,1101,99,100,866,1086,129,130,auto_candidate,consensus,False,3,0.5461924078914487,0.6749584904820436,0.7111507389548245,6174,0.6236363636363637,0.7152455977757183,False,0.5879453444311,0.109865203499794,True,0.8966424593124819,0.1070716902613639,True,4278.0,0.4321212121212121,0.9682094436652642,0.4183838383838383,0.1731270112829109,0.5872838817624094,0.0,0.5402876677025489,0.0863446295261383,True,14952.0,1.5103030303030305,0.6551631888710541,0.9894949494949496,0.0696138438579064,0.590339892665474,1.0,7469.0,0.7544444444444445,0.7877895300575712,0.5943434343434344,0.4959770029098176,0.5882352941176471,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,98,98,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,953,1130,43,43,947,1124,55,55,needs_review,consensus,False,3,0.6565652568784176,0.5885907748709971,0.715234149855845,1796,0.971335857220119,0.813037573562698,False,0.5654323317429107,0.1175321787595748,True,0.6283308915239306,0.131720632314682,True,1267.0,0.685235262303948,0.824782951854775,0.5651703623580314,0.4238138074272312,0.6468597216998871,1.0,0.5720091013461499,0.1062979772686958,True,2555.0,1.3818280151433209,0.7702544031311155,1.0643591130340724,0.1905493196283589,0.6112396694214876,1.0,2318.0,1.253650621957815,0.7635893011216566,0.957274202271498,0.2705378526490312,0.6112396694214876,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,99,99,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,942,1079,77,73,930,1067,101,97,auto_candidate,consensus,False,3,0.4869834921784279,0.6393004482069724,0.6761644015452387,3053,0.5431417897171322,0.7126517273576097,False,0.564285202837549,0.1061044856905937,True,0.8319527870533368,0.1044785603880882,True,1703.0,0.3029710016011386,1.0,0.3029710016011386,0.0244944386442548,0.4794520547945205,0.0,0.5216633547300312,0.0841002166271209,True,7273.0,1.293897882938979,0.6172143544617077,0.7986123465575521,0.1831775963811421,0.5737470654281923,1.0,3760.0,0.6689201209749155,0.7457446808510638,0.4988436221312933,0.6072420126693361,0.4974323386537127,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,100,100,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,993,1075,57,53,984,1066,75,71,auto_candidate,consensus,False,3,0.5967716967353519,0.6463001177050726,0.7173901409394021,1644,0.5441906653426017,0.685,False,0.5681702221959188,0.1017922908067703,True,0.8334352674270746,0.1046576425433158,True,942.0,0.3118172790466733,1.0,0.3118172790466733,0.0944192963099686,0.529625951671632,0.0,0.5372948634922244,0.084242932498455,True,2782.0,0.92088712346905,0.7005751258087707,0.6451506123800066,0.5151049949693088,0.6201044386422977,1.0,2027.0,0.6709698775239987,0.7592501233349778,0.5094339622641509,0.6186192813389666,0.5073020753266718,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,101,101,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,970,1003,74,75,959,992,96,97,auto_candidate,consensus,False,2,0.4097144142118282,0.688906144410456,0.5856291694049889,1822,0.3282882882882882,0.6620639534883721,False,0.0253618682434381,0.388671875,False,0.849517543260101,0.1204926520586013,True,1848.0,0.3329729729729729,1.0,0.3329729729729729,0.0665196654801824,0.5073873873873874,0.0,0.5282947455608109,0.0987952426075935,True,6591.0,1.1875675675675677,0.6693976634805037,0.7949549549549549,0.3258364161387423,0.5960051546391752,1.0,435.0,0.0783783783783783,0.1540229885057471,0.012072072072072,1.1576376086342792,0.0402364920348168,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,102,102,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1011,1056,42,42,1005,1050,54,54,auto_candidate,consensus,False,2,0.3650137741046832,0.6962365369140817,0.5729161023689384,530,0.300453514739229,0.5824175824175825,False,0.0499323442669615,0.301845908164978,False,0.8005131143664646,0.1365838348865509,True,530.0,0.300453514739229,1.0,0.300453514739229,0.236084629709324,0.4724669603524229,0.0,0.5919599594616989,0.1109396815299987,True,1795.0,1.0175736961451247,0.8122562674094708,0.826530612244898,0.3146112161300824,0.6049382716049383,1.0,61.0,0.0345804988662131,0.3770491803278688,0.0130385487528344,1.3658092653802556,0.0054824561403508,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,103,103,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1020,1042,46,46,1013,1035,60,60,auto_candidate,consensus,False,2,0.4928698752228164,0.6453829312123234,0.5973242954795818,552,0.2608695652173913,0.5054945054945055,False,0.2150403872624547,0.373046875,False,0.7452507982486326,0.1762668937444687,True,558.0,0.2637051039697543,1.0,0.2637051039697543,0.4647659497975467,0.4849863512283894,0.0,0.5455150641760141,0.1456756293773651,True,1483.0,0.7008506616257089,0.7538772757923129,0.5283553875236295,0.6796391501158158,0.4398907103825136,1.0,364.0,0.1720226843100189,0.4945054945054945,0.0850661625708884,1.1406499711772595,0.16470109800732,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,104,104,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1033,1061,56,56,1025,1053,72,72,auto_candidate,consensus,False,2,0.3016317016317016,0.6628782452414541,0.5373890603343439,647,0.206313775510204,0.6846560846560846,False,0.0,0.1871936321258545,False,0.7316492101297978,0.1092585101723671,True,647.0,0.206313775510204,1.0,0.206313775510204,0.1436096367850397,0.3013392857142857,0.0,0.5941072803531104,0.0881608203053474,True,2539.0,0.8096301020408163,0.8235525797558094,0.6667729591836735,0.4762544697033291,0.5825242718446602,1.0,,,,,,,,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,105,105,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1079,1077,43,43,1073,1071,55,55,auto_candidate,consensus,False,3,0.6687558379590793,0.6526473874510117,0.7451234982660825,895,0.4840454299621416,0.7217741935483871,False,0.6520164242232848,0.0980622023344039,True,0.6847898689717223,0.0920408368110656,True,884.0,0.4780962682531098,0.8755656108597285,0.4186046511627907,0.360945806823251,0.5788697788697789,1.0,0.621135869158028,0.0742324739694595,True,1527.0,0.8258518117901569,0.8244924688932548,0.680908599242834,0.3694757709760889,0.7250100361300682,1.0,924.0,0.4997295835586803,0.8658008658008658,0.4326663061114115,0.4964662354659785,0.5179361179361179,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,106,106,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1073,1052,42,43,1067,1046,54,55,needs_review,consensus,False,3,0.2394179894179894,0.5127953275257252,0.5389144273065863,543,0.3006644518272425,0.6040044493882091,False,0.2714324522551883,0.3312653303146362,True,0.5967285791594816,0.1473017781972885,True,637.0,0.3527131782945736,0.8681318681318682,0.3062015503875969,0.4556758441624566,0.4380664652567976,1.0,0.6702249511625055,0.1212858334183693,True,853.0,0.4723145071982281,0.88042203985932,0.4158361018826135,0.4532851028338996,0.5269461077844312,1.0,245.0,0.1356589147286821,0.6979591836734694,0.0946843853820598,1.1108202734538573,0.1345029239766081,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,107,107,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1042,1001,51,51,1034,993,67,67,auto_candidate,consensus,False,3,0.9412400815456898,0.817915761024092,0.9066003329506284,913,0.3510188389081122,0.4625126646403242,False,0.8093901845563755,0.373046875,True,0.8133812761475734,0.2540659308433532,True,931.0,0.3579392541330257,0.970998925886144,0.3475586312956555,0.4393434468113629,0.6099627245001694,0.0,0.8309758223683271,0.2190273553133011,True,992.0,0.3813917723952326,0.972782258064516,0.3710111495578623,0.4325164966747439,0.6099627245001694,0.0,919.0,0.3533256439830834,0.972796517954298,0.3437139561707035,0.4417808872925376,0.5970149253731343,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,108,108,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1130,1079,46,46,1123,1072,60,60,auto_candidate,consensus,False,3,0.6811671633403381,0.8605930576849486,0.8326457302430978,682,0.3223062381852552,0.6959183673469388,False,0.7905223146047219,0.102221205830574,True,0.842961928538689,0.0902745127677917,True,682.0,0.3223062381852552,1.0,0.3223062381852552,0.0288209338879948,0.4631379962192816,0.0,0.9482949299114348,0.0729188099503517,True,988.0,0.4669187145557656,1.0,0.4669187145557656,0.0436719605881423,0.6947069943289225,0.0,546.0,0.2580340264650284,1.0,0.2580340264650284,0.0125483138102195,0.3563327032136106,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,109,109,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1105,1058,47,46,1098,1051,61,60,auto_candidate,consensus,False,2,0.7877984084880637,0.6968397624911475,0.7211320146339479,297,0.137372802960222,0.7071428571428572,False,0.1965096150933597,0.341796875,False,0.7032866889988832,0.1749759018421173,True,341.0,0.1577243293246993,1.0,0.1577243293246993,0.0588518239187238,0.2340425531914893,0.0,0.690392835983412,0.1454458385705948,True,333.0,0.1540240518038853,1.0,0.1540240518038853,0.1195627217405959,0.213691026827012,0.0,224.0,0.1036077705827937,0.5803571428571429,0.0601295097132284,1.1633988552031078,0.0826104915324246,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,110,110,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1095,996,51,52,1087,988,67,68,auto_candidate,consensus,False,3,0.9254487320568312,0.4792765603867758,0.7656176803746013,634,0.2390648567119155,0.5039745627980922,False,0.4649108570322885,0.373046875,True,0.4728288005863635,0.2600105106830597,True,886.0,0.3340874811463046,0.718961625282167,0.2401960784313725,0.74512725138877,0.3444034440344403,1.0,0.5000900235416755,0.2219684720039367,True,949.0,0.3578431372549019,0.7323498419388831,0.2620663650075415,0.7078484205186434,0.3623011015911873,1.0,872.0,0.3288084464555053,0.7144495412844036,0.2349170437405731,0.7580819701227297,0.3344636251541307,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,111,111,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1135,1029,43,42,1129,1023,55,54,auto_candidate,consensus,False,3,0.5973970406732608,0.696703004415767,0.7377701660019481,856,0.4739756367663344,0.4745011086474501,False,0.7049859895149417,0.353515625,True,0.6884587954634691,0.2721608579158783,True,387.0,0.2142857142857142,0.9715762273901808,0.2081949058693245,0.5471048428839989,0.4794952681388013,0.0,0.69666422826889,0.2323319613933563,True,990.0,0.5481727574750831,0.901010101010101,0.4939091915836102,0.4053406784721743,0.7319034852546917,1.0,926.0,0.512735326688815,0.9114470842332614,0.4673311184939092,0.4177165977590682,0.746922024623803,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,112,112,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1131,994,62,61,1122,985,80,79,auto_candidate,consensus,False,3,0.628753411119838,0.578486315133932,0.701458219945516,738,0.195134849286092,0.4456521739130434,False,0.4643703233681818,0.330078125,True,0.6608542034408489,0.2272238880395889,True,571.0,0.1509783183500793,1.0,0.1509783183500793,0.4010747902761467,0.3252247488101533,0.0,0.610234418592765,0.1887686103582382,True,1319.0,0.3487572712850343,0.8741470811220622,0.3048651507139079,0.412427159421681,0.5141498216409037,1.0,890.0,0.2353252247488101,0.8191011235955056,0.1927551560021153,0.6726407827051938,0.3727359389895138,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,113,113,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1098,1020,56,56,1090,1012,72,72,auto_candidate,consensus,False,3,0.953121033257172,0.5113029665920776,0.7881135482768412,808,0.2576530612244898,0.5056320400500626,False,0.5012023724223501,0.380859375,True,0.5119108353293872,0.3010810315608978,True,1000.0,0.3188775510204081,0.812,0.2589285714285714,0.713550736150713,0.3982300884955752,1.0,0.5207956920244955,0.2574839293956756,True,1032.0,0.3290816326530612,0.813953488372093,0.2678571428571428,0.7111281505383626,0.4103343465045592,1.0,978.0,0.3118622448979591,0.8047034764826176,0.2509566326530612,0.7310350384111817,0.3902439024390244,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,114,114,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1165,1028,51,51,1157,1020,67,67,auto_candidate,consensus,False,3,0.9438788849245418,0.6418942740625333,0.837115319348603,897,0.3448673587081891,0.4489489489489489,False,0.6336301357905004,0.330078125,True,0.6354751511458664,0.241808533668518,True,1068.0,0.4106113033448673,0.8380149812734082,0.3440984236831987,0.4162762495544431,0.5256183745583038,1.0,0.656577535251233,0.20437753200531,True,1146.0,0.4405997693194925,0.8411867364746946,0.3706266820453671,0.4138773041260812,0.5256183745583038,1.0,1060.0,0.4075355632449058,0.839622641509434,0.3421760861207228,0.4203833772049258,0.5256183745583038,1.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
1002,115,115,train,bright,E.coli,other,preprocessed_intensity_sigma040/local_flatfield/bright/1002.png,processed_plate_strategy_b_circle/counting_mask/bright/1002.png,1194,1014,82,82,1182,1002,106,106,auto_candidate,consensus,False,3,0.3596725599716875,0.6086782680452296,0.6193567032081825,747,0.1110945865556216,0.3406292749658002,False,0.5574927989959841,0.388671875,True,0.6298641087032677,0.283153235912323,True,747.0,0.1110945865556216,1.0,0.1110945865556216,0.4286659930154725,0.3261451516954194,0.0,0.638677896436437,0.2417117059230804,True,2513.0,0.3737358715050565,0.8670911261440509,0.3240630577037477,0.3921738836885926,0.6377079482439926,1.0,409.0,0.0608268887566924,1.0,0.0608268887566924,0.5405595288799857,0.0999405116002379,0.0,approved,True,Visual inspection passed,box_guided_pseudo_mask
